13/08/18,11:55,FR0065      ,86.5
13/08/18,11:55,FR0065      ,86.5
13/08/18,11:55,FR0068      ,101.05
13/08/18,11:55,FR0069      ,100.7
13/08/18,11:55,FR0069      ,100.7
13/08/18,11:55,FR0069      ,100.7
13/08/18,11:55,FR0070      ,102.3
13/08/18,11:55,FR0070      ,102.3
13/08/18,11:55,FR0071      ,107.6
13/08/18,11:55,FR0072      ,100
13/08/18,11:55,FR0074      ,94.4
13/08/18,11:55,FR0074      ,94.4
13/08/18,11:55,FR0074      ,94.4
13/08/18,11:55,FR0074      ,94.4
13/08/18,11:55,FR0074      ,94.4
13/08/18,11:55,FR0075      ,93.8
13/08/18,11:55,FR0075      ,93.8
13/08/18,11:55,IMFI02BCN2  ,100
13/08/18,11:55,IMFI02BCN2  ,100
13/08/18,11:55,IMFI02BCN3  ,100.05
13/08/18,11:55,IMFI02BCN3  ,100.05
13/08/18,11:55,IMFI02BCN3  ,100.05
13/08/18,11:55,IMFI02BCN3  ,100.05
13/08/18,11:55,IMFI02BCN3  ,100.05
13/08/18,11:55,IMFI03BCN2  ,94.858162
13/08/18,11:55,IMFI03BCN3  ,96.45
13/08/18,11:55,IMPC01A     ,100
13/08/18,11:55,IMPC01A     ,100
13/08/18,11:55,INKA01XXMF  ,100
13/08/18,11:55,INKA01XXMF  ,100
13/08/18,11:55,INKA01XXMF  ,100
13/08/18,11:55,INKA01XXMF  ,100
13/08/18,11:55,INKA01XXMF  ,100
13/08/18,11:55,INKP01XXMF  ,100
13/08/18,11:55,INKP01XXMF  ,100
13/08/18,11:55,ISAT01ACN3  ,100.05
13/08/18,11:55,ISAT01BCN3  ,104.85
13/08/18,11:55,ISAT01DCN1  ,104.65
13/08/18,11:55,ISAT01ECN2  ,103.3
13/08/18,11:55,ISAT01ECN2  ,103.3
13/08/18,11:55,JPFA02CN2   ,100
13/08/18,11:55,JPFA02CN2   ,100
13/08/18,11:55,JPFA02CN2   ,100
13/08/18,11:55,JPFA02CN2   ,100
13/08/18,11:55,KEHA01SB    ,100
13/08/18,11:55,LPPI02XXMF  ,100
13/08/18,11:55,MAPI01BCN3  ,101.45
13/08/18,11:55,MEDC02BCN1  ,102.3
13/08/18,11:55,MEDC02BCN1  ,102.3
13/08/18,11:55,MNCP01XXMS  ,100
13/08/18,11:55,MORA01B     ,100
13/08/18,11:55,MORA01B     ,100
13/08/18,11:55,MORA01B     ,100
13/08/18,11:55,MORA01B     ,100
13/08/18,11:55,MORA01B     ,100
13/08/18,11:55,MYOR01CN1   ,100
13/08/18,11:55,MYOR01CN1   ,100
13/08/18,11:55,MYOR01CN1   ,100
13/08/18,11:55,OPPM01XXMF  ,100
13/08/18,11:55,OPPM01XXMF  ,100
13/08/18,11:55,OPPM01XXMF  ,100
13/08/18,11:55,OPPM01XXMF  ,100
13/08/18,11:55,ORI013      ,99.65
13/08/18,11:55,PBS002      ,93.75
13/08/18,11:55,PBS003      ,86.85
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS004      ,76.55
13/08/18,11:55,PBS006      ,102.25
13/08/18,11:55,PBS012      ,102.75
13/08/18,11:55,PBS012      ,102.75
13/08/18,11:55,PBS012      ,102.75
13/08/18,11:55,PBS012      ,102.75
13/08/18,11:55,PBS016      ,98.3
13/08/18,11:55,PBS017      ,89.45
13/08/18,11:55,PBS017      ,89.45
13/08/18,11:55,PBS017      ,89.45
13/08/18,11:55,PBS017      ,89.45
13/08/18,11:55,PBS017      ,89.45
13/08/18,11:55,PBS017      ,89.45
13/08/18,11:55,PIDL01XXMF  ,100
13/08/18,11:55,PIDL01XXMF  ,100
13/08/18,11:55,PIDL01XXMF  ,100
13/08/18,11:55,PIDL01XXMF  ,100
13/08/18,11:55,PIDL02X1MF  ,100
13/08/18,11:55,PIDL03XXMF  ,100
13/08/18,11:55,PIDL03XXMF  ,100
13/08/18,11:55,PNBN01SBCN1 ,100.25
13/08/18,11:55,PNBN02SBCN1 ,97
13/08/18,11:55,PNBN02SBCN1 ,97
13/08/18,11:55,PNBN02SBCN1 ,97
13/08/18,11:55,PNBN02SBCN2 ,99.6
13/08/18,11:55,PNMP01ACN2  ,100
13/08/18,11:55,PNMP01ACN2  ,100
13/08/18,11:55,PNMP01CCN1  ,100
13/08/18,11:55,PPGD02CCN3  ,100.8
13/08/18,11:55,PPLN12B     ,102.85
13/08/18,11:55,PPRO01B     ,96.8
13/08/18,11:55,PPRO01B     ,96.8
13/08/18,11:55,PPRO01B     ,96.8
13/08/18,11:55,PPRO01B     ,96.8
13/08/18,11:55,PPRO05XXMF  ,100
13/08/18,11:55,PRNS16CXMF  ,100
13/08/18,11:55,PRTL01ACN1  ,100
13/08/18,11:55,PRTMNA44    ,95
13/08/18,11:55,PTPP02ACN1  ,100
13/08/18,11:55,RNIP02XXMF  ,100
13/08/18,11:55,RNIP02XXMF  ,100
13/08/18,11:55,RNIP02XXMF  ,100
