"000D8F","04/22/2020",0564786,"102001.000D8F",01,-0000000056776.23,"0NIAG    A564787 0NIAG    MM ENTRY                ","IDR"
"000D8F","04/22/2020",0564956,"102001.000D8F",01,00000009262037.61,"0NIAG    A564956 0NIAG    MM ENTRY                ","IDR"
"000D8F","04/22/2020",0562520,"102005.000D8F",01,-0000001000000.00,"7SUB-SHI A562521 7SUB-SHI MM ENTRY                ","IDR"
"000D8F","04/22/2020",0562522,"102005.000D8F",01,-0000000500000.00,"7SUB-BCA A562523 7SUB-BCA MM ENTRY                ","IDR"
"000D8F","04/22/2020",0562524,"102005.000D8F",01,-0000011000000.00,"7SUBPD   A562525 7SUBPD   MM ENTRY                ","IDR"
"000D8F","04/22/2020",0562526,"102005.000D8F",01,-0000017320000.00,"7SUBIBIT A562527 7SUBIBIT MM ENTRY                ","IDR"
"000D8F","04/22/2020",0562528,"102005.000D8F",01,-0000001000000.00,"7SUBCATR A562529 7SUBCATR MM ENTRY                ","IDR"
"000D8F","04/22/2020",0565177,"102005.000D8F",01,00000004300000.00,"7SUB-BCA A565177 7SUB-BCA MM ENTRY                ","IDR"
"000D8F","04/22/2020",0565179,"102005.000D8F",01,00000001000000.00,"7SUB-MDR A565179 7SUB-MDR MM ENTRY                ","IDR"
"000D8F","04/22/2020",0565181,"102005.000D8F",01,00000001000000.00,"7SUB-SHI A565181 7SUB-SHI MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294790,"102006.000D8F",01,00000009262037.61,"7CON-IN  A564394 7CON-IN  MM ENTRY                ","IDR"
"000D8F","04/22/2020",0564956,"102006.000D8F",01,-0000009262037.61,"7CON-IN  A564957 7CON-IN  MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294791,"301003.000D8F",-1,-0000023945621.28,"8DB-A/P  A564395 8DB-A/P  MM ENTRY                ","IDR"
"000D8F","04/22/2020",0564784,"301003.000D8F",-1,00000023945621.28,"8DB-A/P  A564784 8DB-A/P  MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294793,"301004.000D8F",-1,-0000020338560.07,"8CON-OUT A564397 8CON-OUT MM ENTRY                ","IDR"
"000D8F","04/22/2020",0562531,"301004.000D8F",-1,00000020338560.07,"8CON-OUT A562531 8CON-OUT MM ENTRY                ","IDR"
"000D8F","04/22/2020",7293928,"301005.000D8F",-1,-0000000647034.17,"8MGT-PY  A563496 8MGT-PY  MM ENTRY                ","IDR"
"000D8F","04/22/2020",7293927,"301006.000D8F",-1,-0000000161758.54,"8CUST-PY A563495 8CUST-PY MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294792,"301014.000D8F",-1,-0000000056776.23,"8REDF-PY A564396 8REDF-PY MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294794,"301014.000D8F",-1,-0000000014746.77,"8REDF-PY A564398 8REDF-PY MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294794,"301014.000D8F",-1,00000000014746.77,"8REDF-PY A564398 8REDF-PY MM REVERSAL             ","IDR"
"000D8F","04/22/2020",0564786,"301014.000D8F",-1,00000000056776.23,"8REDF-PY A564786 8REDF-PY MM ENTRY                ","IDR"
"000D8F","04/22/2020",1679434,"301015.000D8F",-1,00001001525000.00,"21/04/20 ADMF4CN5 2771 BANK CIMB NIAGA            ","IDR"
"000D8F","04/22/2020",1679435,"301015.000D8F",-1,00001017633333.00,"21/04/20 ASDF4CN2 2773 BANK CIMB NIAGA            ","IDR"
"000D8F","04/22/2020",1679522,"301015.000D8F",-1,00001005255556.00,"21/04/20 APIA1-A  2772 BANK CIMB NIAGA            ","IDR"
"000D8F","04/22/2020",7293926,"301016.000D8F",-1,-0000000001294.07,"8-SINVST A563494 8-SINVST MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294789,"301020.000D8F",-1,00000030820000.00,"8SUB-WT  A564393 8SUB-WT  MM ENTRY                ","IDR"
"000D8F","04/22/2020",0565177,"301020.000D8F",-1,-0000004300000.00,"8SUB-WT  A565178 8SUB-WT  MM ENTRY                ","IDR"
"000D8F","04/22/2020",0565179,"301020.000D8F",-1,-0000001000000.00,"8SUB-WT  A565180 8SUB-WT  MM ENTRY                ","IDR"
"000D8F","04/22/2020",0565181,"301020.000D8F",-1,-0000001000000.00,"8SUB-WT  A565182 8SUB-WT  MM ENTRY                ","IDR"
"000D8F","04/22/2020",7294789,"501001.000D8F",-1,-0000030820000.00,"Pfolio  000D8F Capital deposit                    ","IDR"
"000D8F","04/22/2020",7294791,"501002.000D8F",01,00000023945621.28,"Pfolio  000D8F Capital withdrawal                 ","IDR"
"000D8F","04/22/2020",7294792,"501002.000D8F",01,00000000056776.23,"Pfolio  000D8F Capital withdrawal                 ","IDR"
"000D8F","04/22/2020",7294794,"501002.000D8F",01,00000000014746.77,"Pfolio  000D8F Capital withdrawal                 ","IDR"
"000D8F","04/22/2020",7294794,"501002.000D8F",01,-0000000014746.77,"Pfolio  000D8F Capital withdrawal                 ","IDR"
"000D8F","04/22/2020",7294790,"501003.000D8F",-1,-0000009262037.61,"Pfolio  000D8F Capital deposit                    ","IDR"
"000D8F","04/22/2020",7294793,"501004.000D8F",01,00000020338560.07,"Pfolio  000D8F Capital withdrawal                 ","IDR"
"000D8F","04/22/2020",0562518,"701001.000D8F",-1,-0000000222436.22,"0NIAG    A562518 0NIAG    MM ENTRY                ","IDR"
"000D8F","04/22/2020",7293928,"801001.000D8F",01,00000000647034.17,"Pfolio  000D8F INVFEE                             ","IDR"
"000D8F","04/22/2020",7293927,"801002.000D8F",01,00000000161758.54,"Pfolio  000D8F CUST                               ","IDR"
"000D8F","04/22/2020",0562518,"801007.000D8F",01,00000000044487.24,"0NIAG    A562518 0NIAG    MM ENTRY                ","IDR"
"000D8F","04/22/2020",7293926,"801014.000D8F",01,00000000001294.07,"Pfolio  000D8F SINVST                             ","IDR"
"000D8F","04/22/2020",7293087,"801018.000D8F",01,00000000011600.00,"Pfolio  000D8F TRANF                              ","IDR"
"000D8F","04/22/2020",7295010,"801018.000D8F",01,00000000008700.00,"Pfolio  000D8F TRANF                              ","IDR"
"000D8B","04/22/2020",0562370,"102001.000D8B",01,00000000085900.92,"0NIAG    A562371 0NIAG    MM ENTRY                ","IDR"
"000D8B","04/22/2020",0564620,"102001.000D8B",01,-0000000311652.31,"0NIAG    A564621 0NIAG    MM ENTRY                ","IDR"
"000D8B","04/22/2020",0564627,"102001.000D8B",01,00000001200000.00,"0SHINTA  A564627 0SHINTA  MM ENTRY                ","IDR"
"000D8B","04/22/2020",0564633,"102001.000D8B",01,-0000000618088.24,"0NIAG    A564634 0NIAG    MM ENTRY                ","IDR"
"000D8B","04/22/2020",0564627,"102005.000D8B",01,-0000001200000.00,"7SUB-SHI A564628 7SUB-SHI MM ENTRY                ","IDR"
"000D8B","04/22/2020",7294801,"301003.000D8B",-1,-0000000311652.31,"8DB-A/P  A564405 8DB-A/P  MM ENTRY                ","IDR"
"000D8B","04/22/2020",0564620,"301003.000D8B",-1,00000000311652.31,"8DB-A/P  A564620 8DB-A/P  MM ENTRY                ","IDR"
"000D8B","04/22/2020",7294802,"301004.000D8B",-1,-0000000618088.24,"8CON-OUT A564406 8CON-OUT MM ENTRY                ","IDR"
"000D8B","04/22/2020",0564633,"301004.000D8B",-1,00000000618088.24,"8CON-OUT A564633 8CON-OUT MM ENTRY                ","IDR"
"000D8B","04/22/2020",7293924,"301005.000D8B",-1,-0000000417327.42,"8MGT-PY  A563492 8MGT-PY  MM ENTRY                ","IDR"
"000D8B","04/22/2020",7293925,"301006.000D8B",-1,-0000000104331.85,"8CUST-PY A563493 8CUST-PY MM ENTRY                ","IDR"
"000D8B","04/22/2020",7293923,"301016.000D8B",-1,-0000000000625.99,"8-SINVST A563491 8-SINVST MM ENTRY                ","IDR"
"000D8B","04/22/2020",7294800,"301020.000D8B",-1,00000001200000.00,"8SUB-WT  A564404 8SUB-WT  MM ENTRY                ","IDR"
"000D8B","04/22/2020",7294800,"501001.000D8B",-1,-0000001200000.00,"Pfolio  000D8B Capital deposit                    ","IDR"
"000D8B","04/22/2020",7294801,"501002.000D8B",01,00000000311652.31,"Pfolio  000D8B Capital withdrawal                 ","IDR"
"000D8B","04/22/2020",7294802,"501004.000D8B",01,00000000618088.24,"Pfolio  000D8B Capital withdrawal                 ","IDR"
"000D8B","04/22/2020",0562370,"701001.000D8B",-1,-0000000107376.15,"0NIAG    A562370 0NIAG    MM ENTRY                ","IDR"
"000D8B","04/22/2020",0562378,"701001.000D8B",-1,00000000107376.15,"0NIAG    A562378 0NIAG    ADJUSTMENT              ","IDR"
"000D8B","04/22/2020",0562378,"701001.000D8B",-1,-0000000107376.15,"0NIAG    A562378 0NIAG    ADJUSTMENT              ","IDR"
"000D8B","04/22/2020",7293924,"801001.000D8B",01,00000000417327.42,"Pfolio  000D8B INVFEE                             ","IDR"
"000D8B","04/22/2020",7293925,"801002.000D8B",01,00000000104331.85,"Pfolio  000D8B CUST                               ","IDR"
"000D8B","04/22/2020",0562370,"801007.000D8B",01,00000000021475.23,"0NIAG    A562370 0NIAG    MM ENTRY                ","IDR"
"000D8B","04/22/2020",7293923,"801014.000D8B",01,00000000000625.99,"Pfolio  000D8B SINVST                             ","IDR"
"000D8M","04/22/2020",7294973,"102001.000D8M",01,-0000000035000.00,"0NIAG    A564804 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564777,"102001.000D8M",01,00000002501093.94,"0NIAG    A564778 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564790,"102001.000D8M",01,-0000165658349.19,"0NIAG    A564791 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564797,"102001.000D8M",01,-0001811462625.00,"0NIAG    A564798 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564807,"102001.000D8M",01,00000050000000.00,"0NIAG    A564807 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564819,"102001.000D8M",01,-0000001673316.66,"0NIAG    A564820 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294820,"102006.000D8M",01,00000050000000.00,"7CON-IN  A564425 7CON-IN  MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564807,"102006.000D8M",01,-0000050000000.00,"7CON-IN  A564808 7CON-IN  MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294821,"301003.000D8M",-1,-0000165658349.19,"8DB-A/P  A564426 8DB-A/P  MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564790,"301003.000D8M",-1,00000165658349.19,"8DB-A/P  A564790 8DB-A/P  MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564797,"301003.000D8M",-1,00001811462625.00,"8DB-A/P  A564797 8DB-A/P  MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294346,"301005.000D8M",-1,-0000026321332.39,"8MGT-PY  A563918 8MGT-PY  MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294347,"301006.000D8M",-1,-0000003158559.89,"8CUST-PY A563919 8CUST-PY MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294822,"301014.000D8M",-1,-0000001673316.66,"8REDF-PY A564427 8REDF-PY MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564819,"301014.000D8M",-1,00000001673316.66,"8REDF-PY A564819 8REDF-PY MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294345,"301016.000D8M",-1,-0000000042114.13,"8-SINVST A563917 8-SINVST MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294821,"501002.000D8M",01,00000165658349.19,"Pfolio  000D8M Capital withdrawal                 ","IDR"
"000D8M","04/22/2020",7294822,"501002.000D8M",01,00000001673316.66,"Pfolio  000D8M Capital withdrawal                 ","IDR"
"000D8M","04/22/2020",7294820,"501003.000D8M",-1,-0000050000000.00,"Pfolio  000D8M Capital deposit                    ","IDR"
"000D8M","04/22/2020",0564777,"701001.000D8M",-1,-0000003126367.43,"0NIAG    A564777 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",0564783,"701001.000D8M",-1,00000003126367.43,"0NIAG    A564783 0NIAG    ADJUSTMENT              ","IDR"
"000D8M","04/22/2020",0564783,"701001.000D8M",-1,-0000003126367.43,"0NIAG    A564783 0NIAG    ADJUSTMENT              ","IDR"
"000D8M","04/22/2020",7294346,"801001.000D8M",01,00000026321332.39,"Pfolio  000D8M INVFEE                             ","IDR"
"000D8M","04/22/2020",7294347,"801002.000D8M",01,00000003158559.89,"Pfolio  000D8M CUST                               ","IDR"
"000D8M","04/22/2020",0564777,"801007.000D8M",01,00000000625273.49,"0NIAG    A564777 0NIAG    MM ENTRY                ","IDR"
"000D8M","04/22/2020",7294345,"801014.000D8M",01,00000000042114.13,"Pfolio  000D8M SINVST                             ","IDR"
"000D8M","04/22/2020",7294973,"801018.000D8M",01,00000000035000.00,"Pfolio  000D8M TRANF                              ","IDR"
"000D8N","04/22/2020",1679686,"101005.000D8N",01,00014532000000.00,"22/04/20 STTP1-2B 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",1679687,"101005.000D8N",01,00016608000000.00,"22/04/20 STTP1-2B 01 000D 8N            BANK CIMB ","IDR"
